CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
1151,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
1151,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
1151,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1151,Activity G,,,
1151,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1151,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
1151,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
1151,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
1151,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
1151,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
1151,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1152,,1970-01-01 09:00:00,0.0,0.0
1152,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
1152,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1152,,1970-01-01 12:00:00,10800.0,0.3749986979211878
1152,,1970-01-01 13:00:00,14400.0,0.4999982638949171
1152,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
1152,Activity M,,,
1152,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1152,Activity J,,,
1152,Activity I,,,
1152,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1152,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
1152,,1970-01-01 16:00:00,25200.0,0.8749969618161049
1152,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1153,Activity A,,,
1153,Activity B,1970-01-01 10:00:00,3600.0,0.0
1153,Activity C,,,
1153,,1970-01-01 12:00:00,10800.0,0.33333179013060127
1153,,1970-01-01 13:00:00,14400.0,0.49999768519590193
1153,Activity M,1970-01-01 14:00:00,18000.0,0.6666635802612025
1153,Activity G,1970-01-01 14:00:00,18000.0,0.6666635802612025
1153,Activity K,1970-01-01 14:00:00,18000.0,0.6666635802612025
1153,Activity N,1970-01-01 15:00:00,21600.0,0.8333294753265031
1153,,1970-01-01 15:00:00,21600.0,0.8333294753265031
1153,,1970-01-01 15:00:00,21600.0,0.8333294753265031
1153,Activity L,1970-01-01 15:00:00,21600.0,0.8333294753265031
1153,,1970-01-01 16:00:00,25200.0,0.9999953703918039
1153,Activity F,,,
1154,Activity A,1970-01-01 09:00:00,0.0,0.0
1154,Activity B,,,
1154,,1970-01-01 11:00:00,7200.0,0.24999913194745854
1154,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
1154,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
1154,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1154,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1154,Activity G,,,
1154,Activity N,,,
1154,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
1154,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1154,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
1154,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
1154,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1155,Activity A,1970-01-01 09:00:00,0.0,0.0
1155,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
1155,Activity C,,,
1155,,,,
1155,,1970-01-01 13:00:00,14400.0,0.4999982638949171
1155,Activity G,,,
1155,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1155,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1155,Activity I,,,
1155,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1155,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1155,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1155,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
1155,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1156,Activity A,,,
1156,Activity B,1970-01-01 10:00:00,3600.0,0.0
1156,,1970-01-01 11:00:00,7200.0,0.16666589506530063
1156,Activity D,,,
1156,,1970-01-01 13:00:00,14400.0,0.49999768519590193
1156,Activity K,,,
1156,,1970-01-01 14:00:00,18000.0,0.6666635802612025
1156,,1970-01-01 14:00:00,18000.0,0.6666635802612025
1156,Activity L,1970-01-01 15:00:00,21600.0,0.8333294753265031
1156,Activity N,1970-01-01 15:00:00,21600.0,0.8333294753265031
1156,,1970-01-01 15:00:00,21600.0,0.8333294753265031
1156,Activity I,1970-01-01 15:00:00,21600.0,0.8333294753265031
1156,Activity H,1970-01-01 16:00:00,25200.0,0.9999953703918039
1156,Activity F,,,
1157,Activity A,1970-01-01 09:00:00,0.0,0.0
1157,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
1157,,1970-01-01 11:00:00,7200.0,0.24999913194745854
1157,,1970-01-01 12:00:00,10800.0,0.3749986979211878
1157,Activity E,,,
1157,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1157,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
1157,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1157,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
1157,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
1157,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1157,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1157,,1970-01-01 16:00:00,25200.0,0.8749969618161049
1157,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1158,Activity A,1970-01-01 09:00:00,0.0,0.0
1158,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
1158,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1158,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
1158,Activity E,,,
1158,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
1158,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1158,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
1158,,,,
1158,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
1158,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
1158,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1158,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
1158,,1970-01-01 17:00:00,28800.0,0.9999965277898342
1159,Activity A,1970-01-01 09:00:00,0.0,0.0
1159,Activity B,1970-01-01 10:00:00,3600.0,0.1428565759659684
1159,Activity C,1970-01-01 11:00:00,7200.0,0.2857131519319368
1159,Activity D,1970-01-01 12:00:00,10800.0,0.4285697278979052
1159,Activity E,1970-01-01 13:00:00,14400.0,0.5714263038638736
1159,Activity K,1970-01-01 14:00:00,18000.0,0.714282879829842
1159,Activity G,1970-01-01 14:00:00,18000.0,0.714282879829842
1159,Activity M,,,
1159,,1970-01-01 15:00:00,21600.0,0.8571394557958104
1159,,,,
1159,Activity I,1970-01-01 15:00:00,21600.0,0.8571394557958104
1159,Activity N,1970-01-01 15:00:00,21600.0,0.8571394557958104
1159,,1970-01-01 16:00:00,25200.0,0.9999960317617788
1159,Activity F,,,
1160,Activity A,,,
1160,,,,
1160,,1970-01-01 11:00:00,7200.0,0.0
1160,Activity D,1970-01-01 12:00:00,10800.0,0.24999826390094512
1160,Activity E,1970-01-01 13:00:00,14400.0,0.49999652780189024
1160,Activity M,1970-01-01 14:00:00,18000.0,0.7499947917028353
1160,Activity K,1970-01-01 14:00:00,18000.0,0.7499947917028353
1160,,1970-01-01 14:00:00,18000.0,0.7499947917028353
1160,,,,
1160,Activity L,1970-01-01 15:00:00,21600.0,0.9999930556037805
1160,,1970-01-01 15:00:00,21600.0,0.9999930556037805
1160,Activity I,1970-01-01 15:00:00,21600.0,0.9999930556037805
1160,Activity H,,,
1160,,,,
1161,,1970-01-01 09:00:00,0.0,0.0
1161,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
1161,Activity C,,,
1161,,,,
1161,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
1161,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1161,Activity G,,,
1161,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1161,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
1161,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1161,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1161,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
1161,,1970-01-01 16:00:00,25200.0,0.8749969618161049
1161,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1162,Activity A,1970-01-01 09:00:00,0.0,0.0
1162,Activity B,1970-01-01 10:00:00,3600.0,0.16666589506530063
1162,Activity C,1970-01-01 11:00:00,7200.0,0.33333179013060127
1162,,1970-01-01 12:00:00,10800.0,0.49999768519590193
1162,,1970-01-01 13:00:00,14400.0,0.6666635802612025
1162,,1970-01-01 14:00:00,18000.0,0.8333294753265031
1162,,1970-01-01 14:00:00,18000.0,0.8333294753265031
1162,Activity M,1970-01-01 14:00:00,18000.0,0.8333294753265031
1162,Activity L,1970-01-01 15:00:00,21600.0,0.9999953703918039
1162,Activity I,1970-01-01 15:00:00,21600.0,0.9999953703918039
1162,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
1162,Activity N,1970-01-01 15:00:00,21600.0,0.9999953703918039
1162,,,,
1162,Activity F,,,
1163,,1970-01-01 09:00:00,0.0,0.0
1163,,1970-01-01 10:00:00,3600.0,0.12499956597372927
1163,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1163,,1970-01-01 12:00:00,10800.0,0.3749986979211878
1163,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
1163,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1163,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1163,Activity M,,,
1163,Activity I,,,
1163,Activity J,,,
1163,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1163,,,,
1163,,1970-01-01 16:00:00,25200.0,0.8749969618161049
1163,,1970-01-01 17:00:00,28800.0,0.9999965277898342
1164,Activity A,1970-01-01 09:00:00,0.0,0.0
1164,Activity B,1970-01-01 10:00:00,3600.0,0.1428565759659684
1164,,1970-01-01 11:00:00,7200.0,0.2857131519319368
1164,,1970-01-01 12:00:00,10800.0,0.4285697278979052
1164,Activity E,,,
1164,,1970-01-01 14:00:00,18000.0,0.714282879829842
1164,,1970-01-01 14:00:00,18000.0,0.714282879829842
1164,Activity M,1970-01-01 14:00:00,18000.0,0.714282879829842
1164,Activity L,1970-01-01 15:00:00,21600.0,0.8571394557958104
1164,,,,
1164,Activity J,1970-01-01 15:00:00,21600.0,0.8571394557958104
1164,Activity N,1970-01-01 15:00:00,21600.0,0.8571394557958104
1164,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
1164,Activity F,,,
1165,Activity A,1970-01-01 09:00:00,0.0,0.0
1165,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
1165,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1165,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
1165,Activity E,,,
1165,Activity M,,,
1165,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1165,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1165,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1165,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
1165,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1165,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
1165,Activity H,,,
1165,,1970-01-01 17:00:00,28800.0,0.9999965277898342
1166,Activity A,1970-01-01 09:00:00,0.0,0.0
1166,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
1166,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1166,,1970-01-01 12:00:00,10800.0,0.3749986979211878
1166,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
1166,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1166,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
1166,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
1166,Activity L,,,
1166,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
1166,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1166,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
1166,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
1166,,1970-01-01 17:00:00,28800.0,0.9999965277898342
1167,Activity A,1970-01-01 09:00:00,0.0,0.0
1167,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
1167,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1167,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
1167,,1970-01-01 13:00:00,14400.0,0.4999982638949171
1167,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
1167,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
1167,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1167,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
1167,,,,
1167,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
1167,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
1167,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
1167,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1168,,1970-01-01 09:00:00,0.0,0.0
1168,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
1168,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1168,,,,
1168,Activity E,,,
1168,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1168,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1168,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1168,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
1168,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1168,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1168,,,,
1168,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
1168,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1169,Activity A,,,
1169,,1970-01-01 10:00:00,3600.0,0.0
1169,,,,
1169,,1970-01-01 12:00:00,10800.0,0.33333179013060127
1169,Activity E,1970-01-01 13:00:00,14400.0,0.49999768519590193
1169,Activity M,,,
1169,,,,
1169,Activity G,1970-01-01 14:00:00,18000.0,0.6666635802612025
1169,Activity N,,,
1169,Activity L,,,
1169,Activity J,1970-01-01 15:00:00,21600.0,0.8333294753265031
1169,Activity I,1970-01-01 15:00:00,21600.0,0.8333294753265031
1169,Activity H,1970-01-01 16:00:00,25200.0,0.9999953703918039
1169,Activity F,,,
1170,Activity A,,,
1170,,1970-01-01 10:00:00,3600.0,0.0
1170,Activity C,1970-01-01 11:00:00,7200.0,0.1428565759659684
1170,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
1170,,,,
1170,Activity G,,,
1170,,,,
1170,,1970-01-01 14:00:00,18000.0,0.5714263038638736
1170,,1970-01-01 15:00:00,21600.0,0.714282879829842
1170,,1970-01-01 15:00:00,21600.0,0.714282879829842
1170,,,,
1170,Activity L,1970-01-01 15:00:00,21600.0,0.714282879829842
1170,Activity H,1970-01-01 16:00:00,25200.0,0.8571394557958104
1170,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
1171,Activity A,1970-01-01 09:00:00,0.0,0.0
1171,Activity B,,,
1171,Activity C,1970-01-01 11:00:00,7200.0,0.2857131519319368
1171,Activity D,1970-01-01 12:00:00,10800.0,0.4285697278979052
1171,,,,
1171,,1970-01-01 14:00:00,18000.0,0.714282879829842
1171,Activity M,,,
1171,,1970-01-01 14:00:00,18000.0,0.714282879829842
1171,Activity L,,,
1171,Activity N,1970-01-01 15:00:00,21600.0,0.8571394557958104
1171,Activity I,,,
1171,Activity J,,,
1171,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
1171,Activity F,,,
1172,Activity A,1970-01-01 09:00:00,0.0,0.0
1172,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
1172,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1172,Activity D,,,
1172,Activity E,,,
1172,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1172,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1172,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1172,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
1172,,,,
1172,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
1172,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1172,Activity H,,,
1172,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1173,Activity A,,,
1173,Activity B,,,
1173,Activity C,,,
1173,,,,
1173,Activity E,1970-01-01 13:00:00,14400.0,0.0
1173,Activity K,1970-01-01 14:00:00,18000.0,0.24999826390094512
1173,Activity G,1970-01-01 14:00:00,18000.0,0.24999826390094512
1173,,,,
1173,Activity L,1970-01-01 15:00:00,21600.0,0.49999652780189024
1173,Activity I,1970-01-01 15:00:00,21600.0,0.49999652780189024
1173,Activity J,1970-01-01 15:00:00,21600.0,0.49999652780189024
1173,Activity N,1970-01-01 15:00:00,21600.0,0.49999652780189024
1173,,,,
1173,Activity F,1970-01-01 17:00:00,28800.0,0.9999930556037805
1174,Activity A,1970-01-01 09:00:00,0.0,0.0
1174,Activity B,1970-01-01 10:00:00,3600.0,0.16666589506530063
1174,Activity C,1970-01-01 11:00:00,7200.0,0.33333179013060127
1174,Activity D,1970-01-01 12:00:00,10800.0,0.49999768519590193
1174,Activity E,1970-01-01 13:00:00,14400.0,0.6666635802612025
1174,Activity K,,,
1174,,1970-01-01 14:00:00,18000.0,0.8333294753265031
1174,Activity M,1970-01-01 14:00:00,18000.0,0.8333294753265031
1174,,1970-01-01 15:00:00,21600.0,0.9999953703918039
1174,Activity I,1970-01-01 15:00:00,21600.0,0.9999953703918039
1174,Activity J,,,
1174,,1970-01-01 15:00:00,21600.0,0.9999953703918039
1174,Activity H,,,
1174,Activity F,,,
1175,,1970-01-01 09:00:00,0.0,0.0
1175,,1970-01-01 10:00:00,3600.0,0.12499956597372927
1175,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1175,,1970-01-01 12:00:00,10800.0,0.3749986979211878
1175,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
1175,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1175,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
1175,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1175,Activity J,,,
1175,Activity I,,,
1175,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
1175,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1175,Activity H,,,
1175,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1176,,,,
1176,Activity B,1970-01-01 10:00:00,3600.0,0.0
1176,Activity C,1970-01-01 11:00:00,7200.0,0.1428565759659684
1176,,1970-01-01 12:00:00,10800.0,0.2857131519319368
1176,Activity E,,,
1176,Activity M,1970-01-01 14:00:00,18000.0,0.5714263038638736
1176,Activity K,,,
1176,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
1176,,1970-01-01 15:00:00,21600.0,0.714282879829842
1176,Activity L,1970-01-01 15:00:00,21600.0,0.714282879829842
1176,,1970-01-01 15:00:00,21600.0,0.714282879829842
1176,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
1176,Activity H,1970-01-01 16:00:00,25200.0,0.8571394557958104
1176,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
1177,,1970-01-01 09:00:00,0.0,0.0
1177,Activity B,1970-01-01 10:00:00,3600.0,0.1428565759659684
1177,Activity C,,,
1177,Activity D,1970-01-01 12:00:00,10800.0,0.4285697278979052
1177,Activity E,,,
1177,Activity G,1970-01-01 14:00:00,18000.0,0.714282879829842
1177,Activity M,1970-01-01 14:00:00,18000.0,0.714282879829842
1177,Activity K,1970-01-01 14:00:00,18000.0,0.714282879829842
1177,Activity I,1970-01-01 15:00:00,21600.0,0.8571394557958104
1177,Activity J,1970-01-01 15:00:00,21600.0,0.8571394557958104
1177,Activity N,,,
1177,,1970-01-01 15:00:00,21600.0,0.8571394557958104
1177,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
1177,Activity F,,,
1178,Activity A,1970-01-01 09:00:00,0.0,0.0
1178,Activity B,1970-01-01 10:00:00,3600.0,0.1428565759659684
1178,,1970-01-01 11:00:00,7200.0,0.2857131519319368
1178,Activity D,,,
1178,Activity E,,,
1178,Activity K,1970-01-01 14:00:00,18000.0,0.714282879829842
1178,Activity G,,,
1178,Activity M,1970-01-01 14:00:00,18000.0,0.714282879829842
1178,Activity L,1970-01-01 15:00:00,21600.0,0.8571394557958104
1178,Activity I,1970-01-01 15:00:00,21600.0,0.8571394557958104
1178,,1970-01-01 15:00:00,21600.0,0.8571394557958104
1178,Activity N,1970-01-01 15:00:00,21600.0,0.8571394557958104
1178,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
1178,Activity F,,,
1179,,1970-01-01 09:00:00,0.0,0.0
1179,,,,
1179,,1970-01-01 11:00:00,7200.0,0.24999913194745854
1179,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
1179,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
1179,Activity K,,,
1179,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1179,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
1179,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
1179,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
1179,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
1179,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
1179,,,,
1179,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1180,Activity A,1970-01-01 09:00:00,0.0,0.0
1180,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
1180,Activity C,,,
1180,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
1180,,1970-01-01 13:00:00,14400.0,0.4999982638949171
1180,Activity M,,,
1180,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
1180,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1180,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
1180,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
1180,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
1180,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
1180,Activity H,,,
1180,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1181,Activity A,,,
1181,,1970-01-01 10:00:00,3600.0,0.0
1181,,1970-01-01 11:00:00,7200.0,0.1999988888950617
1181,Activity D,1970-01-01 12:00:00,10800.0,0.3999977777901234
1181,,1970-01-01 13:00:00,14400.0,0.5999966666851851
1181,Activity G,1970-01-01 14:00:00,18000.0,0.7999955555802468
1181,Activity M,,,
1181,Activity K,1970-01-01 14:00:00,18000.0,0.7999955555802468
1181,Activity J,1970-01-01 15:00:00,21600.0,0.9999944444753085
1181,,,,
1181,Activity N,,,
1181,Activity L,1970-01-01 15:00:00,21600.0,0.9999944444753085
1181,,,,
1181,Activity F,,,
1182,Activity A,1970-01-01 09:00:00,0.0,0.0
1182,Activity B,,,
1182,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1182,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
1182,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
